X,a,b,c,d,e,f,g,h
8,6,0,2,2,0,2,1,0
7,9,7,10,8,11,8,7,3
6,3,24,30,43,18,9,10,7
5,33,93,80,108,151,73,112,23
4,122,19,109,246,174,91,39,90
3,40,179,688,102,122,695,199,31
2,18,13,58,340,287,48,18,46
1,2,52,27,50,45,58,28,5
