X,a,b,c,d,e,f,g,h
8,7,0,1,2,1,2,0,0
7,7,7,9,7,11,6,1,5
6,3,30,27,42,17,12,9,11
5,37,97,80,102,143,79,93,24
4,111,20,107,228,180,82,39,75
3,40,153,573,93,126,602,190,33
2,20,11,56,314,272,49,25,50
1,1,45,30,52,56,46,25,7
