X,a,b,c,d,e,f,g,h
8,0,5,8,5,7,10,3,1
7,0,1,7,10,18,7,7,1
6,2,4,11,16,13,13,4,2
5,1,5,13,9,18,15,8,4
4,1,5,6,13,10,11,5,3
3,2,4,4,3,6,3,6,3
2,2,0,2,2,5,3,1,0
1,0,0,3,1,0,0,0,0
