X,a,b,c,d,e,f,g,h
8,3,0,1,1,1,1,1,3
7,9,10,12,6,7,6,4,9
6,17,18,22,46,11,14,6,72
5,14,80,31,41,55,23,169,15
4,23,27,169,98,87,254,29,65
3,87,185,129,553,656,190,138,64
2,43,452,180,322,497,96,919,40
1,20,72,392,22,43,199,14,13
