X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,0,0
3,0,1,2,2,4,3,3,1
2,4,11,21,31,48,54,128,95
1,6,218,363,14,395,66,3730,314
