X,a,b,c,d,e,f,g,h
8,4230,376,564,576,836,2944,61,1430
7,29,5,10,12,7,20,7,4
6,10,5,6,4,2,15,2,6
5,5,3,3,5,5,4,0,1
4,2,6,6,1,0,0,2,0
3,1,1,1,4,1,1,0,0
2,0,3,1,0,0,0,0,0
1,1,0,0,1,0,0,0,0
