X,a,b,c,d,e,f,g,h
8,11,28,22,17,44,106,365,132
7,12,18,38,62,98,150,264,153
6,7,19,33,83,87,92,86,41
5,4,11,14,43,38,32,16,12
4,2,7,9,10,15,16,11,3
3,3,5,5,2,4,1,3,3
2,2,0,1,0,2,0,0,0
1,0,0,0,0,0,0,0,0
