X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,5,14,15,11,7,4,4
6,35,27,33,42,27,40,24,31
5,134,116,116,222,205,113,130,100
4,307,293,286,291,316,372,313,325
3,326,370,258,81,182,317,619,500
2,400,336,95,9,26,456,469,486
1,0,0,0,0,0,0,0,0
