X,a,b,c,d,e,f,g,h
8,2,0,0,0,1,1,0,0
7,16,9,17,6,13,13,6,5
6,18,31,24,49,27,17,9,56
5,21,75,41,59,51,36,97,23
4,20,29,130,103,91,167,34,43
3,88,134,113,347,447,170,123,65
2,36,318,143,272,306,99,663,26
1,18,84,191,32,44,163,11,12
