X,a,b,c,d,e,f,g,h
8,3,2,3,3,3,0,2,1
7,1,1,4,1,1,3,1,3
6,3,2,3,5,2,7,3,4
5,1,5,5,5,4,7,6,0
4,3,3,3,4,7,5,6,3
3,4,1,5,10,11,5,2,0
2,2,2,5,4,7,4,4,1
1,0,4,4,2,3,3,0,1
