X,a,b,c,d,e,f,g,h
8,12,13,16,19,3,2,1,3
7,33,43,47,49,28,20,7,19
6,25,21,41,66,15,6,9,15
5,20,28,48,39,48,12,18,18
4,23,28,45,60,43,37,28,26
3,37,51,68,85,103,84,69,49
2,42,46,116,175,140,102,36,20
1,585,338,581,887,808,722,164,229
