X,a,b,c,d,e,f,g,h
8,0,1,3,3,1,3,1,2
7,1,3,1,2,1,1,1,0
6,2,2,1,8,3,2,0,0
5,0,1,3,2,1,1,2,0
4,2,0,2,2,2,1,3,1
3,1,1,1,2,5,4,0,1
2,0,0,1,3,3,4,3,2
1,3,4,2,0,2,1,0,0
