X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,1,0,0,0,1,1
6,0,2,1,1,1,0,0,0
5,3,3,4,5,5,3,7,0
4,5,11,15,22,33,21,10,8
3,1,13,38,59,82,74,68,34
2,15,25,43,83,126,179,325,214
1,22,63,53,22,39,109,761,249
