X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1,2,2,0,2,4,3,1
6,5,2,15,16,22,16,3,12
5,106,131,197,701,684,131,149,107
4,670,447,1169,1682,1730,763,339,320
3,1013,877,1158,612,989,564,1527,1258
2,3490,3484,1361,86,459,3756,3419,3697
1,0,0,0,0,0,0,0,0
