X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2775,2694,982,142,563,3951,2906,3756
6,1594,999,1331,1525,1879,437,1982,1148
5,660,748,960,1310,1153,577,261,296
4,112,274,259,237,216,106,61,46
3,9,11,27,15,5,9,5,3
2,0,3,2,1,0,3,0,0
1,0,0,0,0,0,0,0,0
