X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,1,3,0,0,0,0,0
6,2,2,3,4,5,4,0,2
5,3,8,7,4,12,5,11,6
4,0,12,19,28,55,25,19,14
3,4,12,41,68,86,98,82,41
2,13,14,41,77,107,131,218,159
1,13,29,24,20,27,83,358,131
