X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,8,6,4,3,3,3,2,5
6,14,19,12,15,8,15,14,16
5,33,32,26,44,41,33,47,39
4,76,57,42,53,57,75,74,92
3,49,58,38,15,21,58,95,82
2,30,28,6,1,2,42,52,44
1,0,0,0,0,0,0,0,0
