X,a,b,c,d,e,f,g,h
8,2,0,2,2,1,0,0,1
7,8,7,12,3,5,6,2,1
6,5,7,9,21,4,1,2,3
5,3,10,12,10,21,10,6,2
4,17,11,11,30,21,18,4,16
3,35,20,41,43,48,61,28,42
2,26,16,58,84,51,64,10,10
1,2315,481,863,1530,1240,2036,125,828
