X,a,b,c,d,e,f,g,h
8,3,0,0,1,0,0,0,0
7,0,0,5,0,1,3,1,1
6,0,4,7,15,3,2,3,0
5,4,85,9,101,225,24,132,10
4,102,3,105,328,153,53,7,75
3,92,239,2338,52,56,2389,190,29
2,16,2,61,742,452,12,5,43
1,0,314,14,41,39,60,104,2
