X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,2,2,0,2,3,2,0
6,4,2,11,10,14,9,2,10
5,86,109,176,645,622,95,119,89
4,578,374,1080,1636,1642,674,301,266
3,907,776,1088,591,937,492,1400,1122
2,3349,3375,1321,89,467,3605,3222,3541
1,0,0,0,0,0,0,0,0
