X,a,b,c,d,e,f,g,h
8,0,0,0,0,1,0,0,0
7,1,1,0,2,0,0,0,0
6,3,5,2,5,3,5,4,2
5,1,7,7,8,13,8,9,5
4,1,13,29,25,50,33,19,17
3,6,15,39,72,97,90,75,37
2,12,11,32,64,86,113,184,126
1,10,22,22,23,25,67,261,92
