X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,4361,4489,1894,647,1319,5266,3882,5167
6,1136,571,1411,2049,2404,125,1768,492
5,209,414,1129,1644,1022,296,49,83
4,3,61,133,106,81,18,10,2
3,0,0,3,6,2,1,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
