X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,2,0,0,0,1,0
5,1,2,4,0,5,1,1,1
4,1,11,9,20,15,21,5,1
3,3,12,27,63,85,70,74,32
2,19,37,47,77,116,194,348,237
1,26,119,77,25,50,152,1244,366
