X,a,b,c,d,e,f,g,h
8,0,1,0,0,0,0,0,0
7,1,1,2,2,0,2,1,1
6,2,4,5,9,7,7,4,2
5,4,9,9,6,15,7,15,5
4,0,9,30,43,42,39,31,11
3,6,15,46,66,79,76,63,45
2,9,14,28,60,78,88,169,97
1,8,17,17,20,33,53,172,73
