X,a,b,c,d,e,f,g,h
8,1,12,15,6,29,32,7,0
7,5,9,20,46,31,12,13,8
6,9,21,34,30,35,66,29,6
5,8,13,46,49,47,21,14,13
4,8,20,32,33,33,23,20,6
3,5,9,19,22,12,13,5,3
2,5,4,4,8,5,6,3,3
1,0,1,1,1,2,2,0,0
