X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,5787,5766,4319,4690,4406,5675,5587,5792
6,4,20,311,219,565,0,205,0
5,1,6,1162,802,819,117,0,0
4,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
