X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,29,21,3,0,2,52,23,25
6,37,39,28,31,44,58,101,62
5,58,48,38,39,61,63,75,89
4,19,27,16,14,33,38,32,41
3,21,11,12,5,10,5,8,7
2,5,5,4,4,4,5,6,3
1,0,0,0,0,0,0,0,0
