X,a,b,c,d,e,f,g,h
8,11,36,44,77,43,43,8,3
7,27,51,102,108,132,56,31,7
6,19,48,67,65,47,69,50,28
5,30,32,36,24,36,32,33,21
4,20,22,16,22,29,29,23,24
3,15,15,13,13,12,15,14,11
2,12,23,19,17,10,9,4,4
1,9,13,17,10,8,4,3,9
