X,a,b,c,d,e,f,g,h
8,1,3,3,1,5,6,2,1
7,5,7,4,6,6,10,2,1
6,10,7,24,6,13,9,5,8
5,5,16,24,26,18,6,17,7
4,4,10,25,24,27,13,15,3
3,5,16,28,37,36,33,13,4
2,5,13,29,20,28,23,28,0
1,5,7,9,15,10,32,2,2
