X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,8,8,7,14,6,4,3,4
6,29,26,19,29,12,20,16,24
5,92,66,76,119,107,70,96,66
4,167,174,143,148,171,226,205,210
3,153,190,120,43,93,187,312,265
2,150,133,44,4,9,175,182,190
1,0,0,0,0,0,0,0,0
