X,a,b,c,d,e,f,g,h
8,6,14,12,20,25,77,175,65
7,7,14,38,46,93,104,186,105
6,5,17,35,67,91,103,63,46
5,5,11,15,27,32,36,24,14
4,4,11,13,7,9,14,17,13
3,3,3,2,13,6,2,2,3
2,3,2,4,1,0,1,0,1
1,0,0,0,0,0,0,0,0
