X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1,5,7,6,7,6,4,3
6,22,16,31,65,40,48,21,36
5,182,170,257,667,685,201,194,159
4,669,580,881,1054,1121,796,427,440
3,1014,996,913,408,707,687,1479,1276
2,2322,2163,786,33,239,2421,2402,2573
1,0,0,0,0,0,0,0,0
