X,a,b,c,d,e,f,g,h
8,3,6,11,20,8,7,2,2
7,11,8,15,19,21,8,2,2
6,3,13,12,18,11,6,10,2
5,1,6,14,6,12,9,9,10
4,5,6,13,9,4,6,5,14
3,5,6,6,7,7,4,5,3
2,4,7,10,5,7,4,2,2
1,5,8,9,6,7,4,1,4
