X,a,b,c,d,e,f,g,h
8,0,3,12,5037,1,0,0,0
7,0,0,163,44,69,0,1,0
6,0,125,2,48,1,45,5,0
5,78,0,11,47,3,1,1,4
4,0,3,1,7,4,0,2,8
3,0,0,2,0,0,0,0,0
2,0,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
