X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2290,2137,720,100,407,3206,2428,3128
6,1469,1012,1115,1241,1607,543,1944,1210
5,712,740,871,1173,1053,630,322,380
4,161,338,288,248,271,146,78,79
3,14,19,25,27,17,14,6,10
2,3,5,1,1,2,3,3,0
1,0,0,0,0,0,0,0,0
