X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,1,0,0,1,1,0,0,0
4,0,1,2,1,2,2,1,1
3,0,5,5,9,21,22,13,11
2,8,21,34,61,79,154,263,179
1,20,245,219,18,133,136,2758,450
