X,a,b,c,d,e,f,g,h
8,3555,480,767,846,958,2667,87,1153
7,42,12,22,19,21,44,6,3
6,20,5,11,8,12,24,5,12
5,8,3,7,7,12,12,1,5
4,2,15,12,2,3,1,4,1
3,3,0,0,7,0,0,0,2
2,2,6,4,4,0,0,1,1
1,1,0,0,0,0,0,0,0
