X,a,b,c,d,e,f,g,h
8,1,2,3,2,3,4,3,2
7,0,8,6,5,4,4,3,2
6,7,9,11,9,5,7,5,3
5,1,15,13,17,13,12,11,3
4,8,5,21,14,24,9,5,4
3,3,18,21,28,18,23,7,1
2,2,8,15,24,19,12,23,0
1,3,3,5,10,9,17,0,2
