X,a,b,c,d,e,f,g,h
8,2,3,3,1,3,1,4,3
7,2,1,4,3,1,4,1,2
6,2,3,4,5,4,7,5,1
5,3,2,1,8,7,7,6,2
4,5,3,4,3,8,5,5,6
3,1,2,6,8,7,6,3,0
2,2,2,6,4,9,7,3,0
1,3,3,6,1,3,5,2,1
