X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,1,0,0,1,0,0
6,0,0,0,0,0,0,0,0
5,0,190,0,0,3,0,316,0
4,109,0,392,0,1,208,0,21
3,1,20,0,325,107,3,4,0
2,0,121,3,74,165,0,1002,0
1,0,0,4868,0,0,3462,0,0
