X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,1,1,2,0
6,1,3,5,7,4,8,2,1
5,33,51,128,532,581,36,47,56
4,440,208,1287,2076,1843,527,186,188
3,683,622,1044,718,1028,379,1361,854
2,4029,4026,1611,161,676,4196,3633,4124
1,0,0,0,0,0,0,0,0
