X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,6,5,3,5,4,4,3
6,15,14,7,11,4,10,10,13
5,29,26,21,32,35,29,40,36
4,50,40,35,38,43,64,64,67
3,35,50,29,9,19,50,72,63
2,26,22,5,1,2,32,37,34
1,0,0,0,0,0,0,0,0
