X,a,b,c,d,e,f,g,h
8,2,2,4,1,5,7,5,0
7,2,9,4,6,3,4,3,0
6,4,9,22,10,9,4,4,4
5,4,16,14,15,18,11,16,6
4,6,9,17,22,27,11,9,4
3,5,19,24,29,29,37,10,3
2,6,8,22,17,27,17,23,0
1,5,4,9,11,7,22,0,3
