X,a,b,c,d,e,f,g,h
8,6,12,12,8,11,7,4,5
7,6,12,11,10,13,7,4,5
6,9,7,21,14,10,9,6,9
5,13,17,13,17,30,16,17,17
4,9,13,22,33,26,20,26,21
3,7,20,31,45,46,43,25,14
2,9,16,31,52,56,27,7,4
1,8,17,12,25,20,11,2,4
