X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,1,0,1,0,0,0
5,1,0,0,0,0,0,0,0
4,0,1,3,1,3,2,2,0
3,1,4,8,18,24,28,16,12
2,10,22,40,69,79,182,281,192
1,26,220,201,22,108,153,2549,463
