X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,2,1,0,0,0,0
5,0,1,1,2,2,1,2,0
4,0,7,7,7,14,8,4,2
3,1,10,21,47,80,65,47,20
2,12,28,41,83,95,204,334,243
1,35,155,114,28,52,162,1580,405
