X,a,b,c,d,e,f,g,h
8,7,0,1,0,0,1,0,0
7,3,2,8,0,5,5,0,1
6,0,2,7,18,7,5,3,2
5,11,95,28,124,205,33,150,9
4,130,7,120,327,175,74,17,98
3,83,264,1892,67,80,1854,219,30
2,18,4,70,650,404,22,7,56
1,0,172,23,49,48,56,76,2
