X,a,b,c,d,e,f,g,h
8,7,4,3,5,1,0,2,2
7,22,21,12,8,8,9,5,16
6,21,14,17,15,15,15,18,32
5,15,33,21,27,22,29,30,40
4,32,36,53,74,70,58,77,67
3,32,112,104,182,149,151,81,46
2,28,59,260,286,303,99,35,10
1,18,23,56,143,60,20,5,5
