X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,3,0,0,0,0,0,0
6,0,0,0,3,0,0,0,1
5,0,1,1,7,1,2,1,3
4,34,1,28,58,6,0,31,1
3,0,100,20,45,6,44,2,0
2,0,0,228,137,141,0,0,0
1,0,0,13,4316,4,0,0,0
