X,a,b,c,d,e,f,g,h
8,9,13,19,18,6,2,0,4
7,38,44,54,45,35,17,13,19
6,22,20,44,63,22,15,13,15
5,22,28,29,48,49,17,15,16
4,25,25,47,55,48,32,28,27
3,39,56,64,82,101,85,64,45
2,44,44,124,174,136,102,39,19
1,479,321,536,768,727,620,151,198
