X,a,b,c,d,e,f,g,h
8,565,331,527,627,628,626,150,207
7,56,72,138,174,129,109,42,21
6,44,50,76,68,72,78,36,27
5,19,36,43,50,45,38,19,17
4,30,26,44,48,45,31,11,19
3,29,25,27,24,14,13,6,12
2,38,31,47,37,24,13,8,10
1,11,8,20,16,4,10,3,5
