X,a,b,c,d,e,f,g,h
8,5,3,5,4,2,3,0,1
7,2,3,2,1,3,4,0,1
6,4,2,2,2,2,2,1,0
5,1,3,5,4,3,1,1,2
4,1,1,4,2,6,2,2,1
3,4,0,3,2,4,3,2,1
2,0,3,0,6,0,7,1,0
1,2,1,1,1,2,1,2,0
