X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,10,7,14,6,3,4,3
6,24,25,27,27,13,23,13,25
5,89,67,69,122,94,62,90,60
4,157,173,140,152,179,218,201,202
3,163,187,123,44,98,195,318,265
2,154,129,44,4,11,191,208,194
1,0,0,0,0,0,0,0,0
