X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,5,14,12,9,9,4,7
6,31,24,33,46,35,48,25,29
5,139,125,128,241,220,113,122,117
4,338,309,305,320,345,396,323,354
3,378,409,284,94,204,336,686,543
2,452,381,116,11,31,529,537,549
1,0,0,0,0,0,0,0,0
