X,a,b,c,d,e,f,g,h
8,2,22,69,3159,65,5,0,0
7,0,11,663,224,321,12,2,0
6,6,258,27,89,15,63,12,3
5,195,2,25,40,16,7,10,27
4,8,17,5,8,13,1,1,29
3,4,0,8,1,0,1,1,2
2,4,4,0,0,0,1,1,0
1,1,0,0,0,0,0,0,2
