X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,1,2,0,0,4,3,1
6,6,2,19,26,24,15,5,13
5,113,134,189,660,630,131,142,116
4,616,433,1049,1456,1494,717,333,317
3,963,855,1035,546,875,521,1427,1169
2,3050,3034,1172,71,399,3306,3023,3274
1,0,0,0,0,0,0,0,0
