X,a,b,c,d,e,f,g,h
8,4,7,7,7,7,5,6,4
7,5,6,10,11,12,5,1,5
6,6,3,3,11,10,8,7,6
5,6,6,9,5,9,6,10,5
4,2,2,11,17,15,14,10,11
3,6,11,13,12,17,25,14,8
2,4,6,11,15,26,10,7,1
1,5,7,5,11,4,3,4,4
