X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,2,2,3,0,4,4,1
6,11,4,15,37,24,21,8,22
5,133,133,206,672,659,158,169,131
4,633,486,994,1301,1323,751,369,342
3,976,900,1011,493,821,560,1418,1192
2,2794,2715,1035,57,344,3008,2790,3034
1,0,0,0,0,0,0,0,0
