X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,4,4,8,9,8,5,9,4
6,21,15,29,55,45,49,14,32
5,170,169,238,590,580,194,176,149
4,583,538,743,852,916,698,394,421
3,886,902,783,328,582,627,1324,1136
2,1869,1709,615,28,191,1952,1939,2084
1,0,0,0,0,0,0,0,0
