X,a,b,c,d,e,f,g,h
8,0,1,2,3,3,2,3,0
7,1,7,4,4,3,7,2,1
6,0,3,12,9,4,6,7,1
5,2,9,4,16,10,8,8,5
4,6,3,10,11,17,6,5,4
3,2,11,11,12,14,9,12,0
2,4,3,12,13,11,7,14,0
1,2,1,3,9,6,13,1,2
