X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,168,134,31,2,19,282,189,249
6,206,186,136,148,194,186,454,284
5,210,161,157,178,200,220,205,260
4,86,84,79,78,75,93,70,98
3,33,30,25,25,15,25,12,19
2,7,5,10,9,3,5,2,3
1,0,0,0,0,0,0,0,0
