X,a,b,c,d,e,f,g,h
8,3,0,0,0,0,0,0,3
7,1,3,2,0,2,3,5,3
6,5,2,9,4,7,3,4,22
5,7,8,5,20,2,12,12,36
4,74,18,26,67,43,33,41,29
3,25,215,54,226,72,168,49,17
2,7,30,663,596,637,43,6,2
1,7,29,73,1209,50,5,1,0
