X,a,b,c,d,e,f,g,h
8,8,43,37,25,71,90,32,5
7,9,19,61,249,118,44,47,50
6,27,124,200,71,119,361,100,22
5,64,18,148,128,128,75,30,54
4,31,53,84,58,76,73,65,26
3,5,21,34,34,27,12,12,7
2,7,9,10,8,6,8,4,1
1,2,1,3,3,0,0,0,0
