X,a,b,c,d,e,f,g,h
8,1,6,6,9,15,29,32,10
7,4,7,21,26,27,47,70,30
6,2,14,22,31,33,47,31,19
5,3,10,14,21,18,25,30,12
4,4,3,11,18,11,10,10,8
3,3,9,4,5,10,10,5,0
2,2,2,3,1,3,2,6,1
1,0,1,0,1,0,1,1,0
